CaseID	VehicleNumber	LastSleepHours	LastSleepStart	LastSleepEnd	HoursSinceSleep	MainSleepHours	MainSleepStart	MainSleepEnd	HoursDriving	ADSHoursOnDuty	WeekLongest	WeekShortest	WeekAverage	Rotation	HoursWorked	ADSLongestDay	ADSShortestDay	ADSAverageDay	LastWeekHours	LastWeekMoonlight	PSU	PSUStrata	RATWeight
333006374	2	08:00	99:99	99:99	99:99	98:98	98:98	98:98	05:12	05:12	99:99	99:99	99:99	1	02:12	10:00	04:00	09:00	67:00	98:98	9	8	756.035
333006454	1	07:00	01:00	08:00	02:00	98:98	98:98	98:98	98:98	98:98	12:00	05:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	9	8	756.035
333006454	2	07:00	21:00	04:00	05:30	98:98	98:98	98:98	04:30	04:30	09:00	07:00	08:00	2	04:30	09:30	04:00	07:00	35:00	98:98	9	8	756.035
333006634	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	9	8	0
333006634	2	12:00	15:00	03:00	02:59	98:98	98:98	98:98	02:00	02:00	12:00	08:00	10:00	2	02:00	10:00	04:00	10:00	40:00	98:98	9	8	0
333006714	1	10:00	22:00	08:00	04:30	98:98	98:98	98:98	98:98	98:98	12:00	08:00	10:00	2	00:00	08:00	08:00	08:00	08:00	98:98	9	8	756.035
333006714	2	08:00	22:00	06:00	06:30	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	00:00	07:00	07:00	07:00	07:00	98:98	9	8	756.035
333006714	3	07:00	23:00	06:00	06:30	98:98	98:98	98:98	04:00	05:30	99:99	99:99	07:00	2	05:30	09:00	06:00	07:00	40:00	98:98	9	8	756.035
333006859	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	9	8	0
333006859	2	09:45	07:00	16:45	09:30	98:98	98:98	98:98	08:00	08:00	10:00	08:00	09:00	1	08:00	15:00	15:00	15:00	50:00	98:98	9	8	0
333006958	1	06:00	21:30	03:30	07:00	98:98	98:98	98:98	04:30	05:00	08:00	06:00	07:00	2	05:00	12:00	08:00	10:00	50:00	98:98	9	8	756.035
333006978	1	10:00	20:00	06:00	03:58	98:98	98:98	98:98	01:30	03:30	12:00	09:00	10:00	2	03:30	06:00	05:00	06:00	40:00	98:98	9	8	468.821
333006978	2	09:30	21:00	06:30	02:15	98:98	98:98	98:98	01:15	02:15	10:00	08:30	09:00	2	02:15	10:00	06:30	09:00	65:00	98:98	9	8	468.821
333007018	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	9	8	216.96
333007018	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	9	8	216.96
333007018	3	10:00	20:00	06:00	07:34	98:98	98:98	98:98	02:30	05:30	10:00	10:00	10:00	2	05:30	13:00	02:00	08:00	40:00	98:98	9	8	216.96
335006545	1	02:00	20:30	22:30	02:00	99:99	99:99	99:99	08:00	09:00	10:00	02:00	09:00	2	09:00	10:30	07:00	10:00	48:00	98:98	11	6	125.127
335006546	1	08:45	19:00	03:45	10:36	98:98	98:98	98:98	05:45	08:00	09:00	01:00	08:00	1	08:00	11:00	10:00	10:00	39:00	98:98	11	6	125.127
335006565	1	07:00	18:00	01:00	05:15	98:98	98:98	98:98	04:30	05:00	10:00	05:00	07:00	2	05:00	15:00	04:00	10:00	50:00	98:98	11	6	68.691
335006827	1	07:30	01:30	09:00	04:10	98:98	98:98	98:98	98:98	98:98	11:00	07:00	07:30	2	00:00	11:00	07:00	07:30	70:00	98:98	11	6	68.691
335006827	2	06:00	22:30	04:30	12:00	98:98	98:98	98:98	06:30	09:10	08:30	06:00	06:00	2	09:10	10:00	06:30	08:30	56:00	98:98	11	6	68.691
335006828	1	08:00	23:00	07:00	08:40	98:98	98:98	98:98	98:98	98:98	08:15	07:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	11	6	21.198
335006828	2	09:00	21:00	06:00	09:00	98:98	98:98	98:98	05:00	05:00	09:00	08:00	09:00	2	05:00	08:00	00:00	99:99	99:99	98:98	11	6	21.198
335006865	1	10:30	21:30	08:00	02:39	98:98	98:98	98:98	98:98	98:98	11:00	08:30	09:00	2	98:98	98:98	98:98	98:98	98:98	06:00	11	6	21.198
335006865	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	2	99:99	10:00	03:00	08:00	39:00	98:98	11	6	21.198
335006931	1	07:50	22:30	06:20	04:40	98:98	98:98	98:98	01:10	02:50	09:00	07:00	08:20	2	02:50	08:30	04:00	08:30	42:00	98:98	11	6	68.691
335007048	1	09:00	00:00	09:00	17:46	98:98	98:98	98:98	98:98	00:00	11:00	07:00	07:00	2	00:00	06:00	04:00	05:00	19:00	14:00	11	6	21.198
335007048	2	03:00	17:00	20:00	06:46	05:00	09:00	14:00	09:00	10:00	09:00	03:00	05:00	1	02:46	12:00	03:00	10:00	62:00	98:98	11	6	21.198
335007108	1	06:00	00:00	06:00	17:30	98:98	98:98	98:98	06:00	10:30	09:00	06:00	07:00	2	11:30	10:00	06:00	08:00	50:00	98:98	11	6	125.127
335007109	1	08:30	21:00	05:30	03:40	98:98	98:98	98:98	98:98	03:00	09:00	07:00	08:00	2	03:00	11:00	02:00	10:00	65:00	98:98	11	6	125.127
335007109	2	02:00	05:00	07:00	02:10	05:00	23:00	04:00	98:98	98:98	08:00	02:00	06:00	2	98:98	98:98	98:98	98:98	98:98	98:98	11	6	125.127
335007109	3	07:05	21:05	04:10	05:00	98:98	98:98	98:98	03:00	03:45	08:00	07:00	07:00	2	03:45	13:00	09:45	12:00	41:15	98:98	11	6	125.127
335007154	1	05:00	00:00	05:00	22:30	98:98	98:98	98:98	98:98	98:98	06:00	05:00	05:00	2	14:00	14:00	10:00	11:00	65:00	98:98	11	6	21.198
335007154	2	07:00	23:00	06:00	20:30	98:98	98:98	98:98	99:99	99:99	08:00	06:00	07:00	2	99:99	12:00	07:00	10:00	99:99	98:98	11	6	21.198
335007248	1	06:00	23:00	05:00	09:45	98:98	98:98	98:98	06:00	07:45	12:00	06:00	07:00	2	07:45	12:00	10:00	11:00	60:00	98:98	11	6	125.127
336006304	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	13	6	41.321
336006304	2	10:00	22:00	08:00	11:50	98:98	98:98	98:98	00:15	00:15	10:00	08:00	09:00	2	00:15	10:00	03:00	08:00	38:00	98:98	13	6	41.321
336006328	1	09:00	22:00	07:00	02:20	98:98	98:98	98:98	01:00	01:20	10:00	08:00	09:00	2	01:20	08:00	08:00	08:00	40:00	98:98	13	6	243.914
336006328	2	07:30	21:30	05:00	04:20	98:98	98:98	98:98	99:99	03:20	08:50	08:00	08:00	2	03:20	09:00	07:50	08:00	38:50	98:98	13	6	243.914
336006368	1	09:00	22:30	07:30	00:45	98:98	98:98	98:98	98:98	00:00	10:00	08:00	09:00	2	00:00	10:00	06:00	08:00	38:00	98:98	13	6	243.914
336006368	2	08:00	23:00	07:00	01:15	98:98	98:98	98:98	00:05	00:05	10:00	06:00	08:00	2	00:05	10:00	08:00	09:00	46:00	98:98	13	6	243.914
337006085	1	06:00	18:00	00:00	08:05	98:98	98:98	98:98	06:05	08:05	09:00	05:00	08:30	2	08:05	14:30	14:30	14:30	43:30	98:98	41	7	111.86
337006162	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	41	7	111.86
337006162	2	07:00	03:00	10:00	03:23	98:98	98:98	98:98	00:53	02:53	08:00	07:00	08:00	2	02:53	07:00	07:00	07:00	21:00	98:98	41	7	111.86
337006282	1	08:00	23:00	07:00	07:39	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	41	7	111.86
337006282	2	08:30	20:00	04:30	10:09	98:98	98:98	98:98	08:09	08:09	08:30	08:00	08:30	2	08:09	11:00	10:30	10:30	55:00	98:98	41	7	111.86
337006322	1	08:00	08:00	16:00	06:55	98:98	98:98	98:98	06:00	10:00	08:00	06:00	08:00	1	10:00	12:00	04:45	08:40	60:15	98:98	41	7	69.365
337006322	2	12:00	08:00	20:00	02:55	98:98	98:98	98:98	02:55	02:55	12:00	07:00	08:00	2	02:55	08:45	08:45	08:45	76:00	98:98	41	7	69.365
337006323	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	03:00	03:00	99:99	99:99	99:99	9	03:00	99:99	99:99	99:99	99:99	98:98	41	7	69.365
337006522	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	41	7	32.101
337006522	2	05:30	20:00	01:30	04:00	98:98	98:98	98:98	03:30	03:30	08:00	05:00	07:00	2	03:30	14:30	03:30	10:30	42:00	98:98	41	7	32.101
337006545	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	2	00:00	99:99	99:99	99:99	99:99	99:99	41	7	32.101
337006545	2	08:00	23:00	07:00	17:00	98:98	98:98	98:98	09:00	13:30	08:00	08:00	08:00	2	13:30	18:30	08:45	10:00	60:45	98:98	41	7	32.101
337006545	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	41	7	32.101
337006545	4	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	41	7	32.101
337006545	5	99:99	99:99	99:99	99:99	99:99	99:99	99:99	08:30	11:30	99:99	99:99	99:99	9	11:30	11:30	04:30	09:00	53:18	98:98	41	7	32.101
337006565	1	06:45	22:00	04:45	07:05	98:98	98:98	98:98	98:98	98:98	08:00	06:00	07:00	2	99:99	99:99	99:99	99:99	99:99	98:98	41	7	69.365
337006565	2	11:00	20:30	07:30	05:20	98:98	98:98	98:98	01:00	01:30	99:99	99:99	99:99	2	01:30	15:30	06:30	12:20	61:30	98:98	41	7	69.365
337006642	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	98:98	98:98	98:98	98:98	98:98	98:98	41	7	111.86
337006642	2	10:00	20:30	06:30	13:32	98:98	98:98	98:98	09:15	11:00	10:00	06:30	09:45	2	11:00	16:30	02:00	10:15	71:30	98:98	41	7	111.86
337006662	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	41	7	0
338007208	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	59.006
338007208	2	09:00	23:30	08:30	03:00	98:98	98:98	98:98	98:98	98:98	09:00	07:30	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	43	9	59.006
338007208	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	59.006
338007208	4	10:00	20:30	06:30	05:00	98:98	98:98	98:98	04:45	04:45	10:00	07:00	08:00	1	04:45	11:30	07:30	08:00	47:00	98:98	43	9	59.006
338007286	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	127.503
338007286	2	09:00	21:00	06:00	01:25	98:98	98:98	98:98	98:98	00:00	12:00	07:00	08:00	2	00:00	08:00	08:00	08:00	40:00	98:98	43	9	127.503
338007286	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	127.503
338007286	4	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	127.503
338007286	5	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	127.503
338007286	6	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	01:00	99:99	99:99	99:99	9	01:00	10:00	10:00	10:00	50:00	99:99	43	9	127.503
338007402	1	07:30	23:30	07:00	02:00	98:98	98:98	98:98	98:98	98:98	11:00	07:00	07:30	2	00:00	10:00	06:00	08:00	30:00	98:98	43	9	59.006
338007402	2	07:15	21:30	04:45	04:05	98:98	98:98	98:98	00:10	01:45	07:30	05:00	06:00	2	01:45	10:00	05:00	08:30	41:00	98:98	43	9	59.006
338007442	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	06:00	99:99	99:99	99:99	9	06:00	11:15	10:30	11:00	49:00	98:98	43	9	0
338007508	1	07:00	99:99	99:99	99:99	98:98	98:98	98:98	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	20:00	05:00	43	9	127.503
338007508	2	05:30	16:30	22:00	11:20	98:98	98:98	98:98	10:00	10:20	10:00	05:30	07:30	1	10:20	15:00	10:00	12:00	50:00	20:00	43	9	127.503
338007582	1	09:00	21:00	06:00	08:30	98:98	98:98	98:98	07:30	07:30	09:00	07:00	08:00	2	07:30	09:00	09:00	09:00	45:00	98:98	43	9	127.503
339006191	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	08:00	2	06:00	10:00	10:00	10:00	50:00	98:98	45	8	131.148
339006191	2	10:00	22:00	08:00	05:30	98:98	98:98	98:98	03:30	04:00	10:00	07:00	08:00	2	04:00	10:30	02:00	08:00	16:45	98:98	45	8	131.148
339006251	1	09:00	01:00	10:00	04:42	98:98	98:98	98:98	98:98	98:98	09:00	08:00	08:30	2	00:00	04:00	04:00	04:00	20:00	98:98	45	8	131.148
339006251	2	10:00	21:00	07:00	07:42	98:98	98:98	98:98	06:15	06:15	10:00	08:00	09:00	2	06:15	09:00	05:00	06:30	41:30	98:98	45	8	131.148
339006276	1	13:00	22:00	11:00	09:50	98:98	98:98	98:98	03:30	03:30	13:00	09:00	10:00	2	03:30	10:00	07:00	10:00	50:00	98:98	45	8	131.148
339006316	1	08:00	19:00	03:00	01:57	98:98	98:98	98:98	00:12	01:00	08:00	08:00	08:00	2	01:00	13:00	07:00	09:30	45:00	98:98	45	8	131.148
339006351	1	08:45	21:30	06:15	06:03	98:98	98:98	98:98	05:00	05:00	09:00	07:00	08:00	2	05:00	13:00	10:00	12:00	60:00	98:98	45	8	211.494
339006351	2	08:30	21:30	06:00	06:18	98:98	98:98	98:98	04:30	05:00	09:00	06:00	07:00	2	05:00	00:00	00:00	00:00	00:00	98:98	45	8	211.494
339006411	1	08:00	23:00	07:00	04:20	98:98	98:98	98:98	98:98	03:20	08:00	06:00	07:30	2	03:20	24:00	24:00	24:00	51:20	98:98	45	8	211.494
339006411	2	11:00	20:00	07:00	04:20	98:98	98:98	98:98	03:00	03:30	12:00	07:00	08:00	2	03:30	09:00	03:30	08:00	34:30	98:98	45	8	211.494
339006431	1	09:00	23:00	08:00	08:22	98:98	98:98	98:98	98:98	98:98	09:00	08:00	08:30	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	131.148
339006431	2	08:45	23:00	07:45	08:36	98:98	98:98	98:98	07:00	07:00	10:00	08:00	09:00	2	07:00	11:45	07:00	10:00	50:15	98:98	45	8	131.148
339006451	1	09:45	22:00	07:45	04:00	98:98	98:98	98:98	03:45	03:45	10:00	09:00	09:30	2	03:45	08:00	01:30	07:00	26:15	98:98	45	8	131.148
339006491	1	08:15	22:00	06:15	09:16	98:98	98:98	98:98	98:98	07:00	08:30	08:00	08:15	2	07:00	10:00	06:00	08:00	40:00	98:98	45	8	60.692
339006491	2	09:30	22:00	07:30	08:01	98:98	98:98	98:98	05:00	07:00	09:30	09:30	09:30	2	07:00	10:45	08:20	09:30	44:00	98:98	45	8	60.692
339006551	1	09:30	22:30	08:00	03:00	98:98	98:98	98:98	00:30	03:00	09:30	09:30	09:30	2	03:00	10:00	08:00	09:00	60:00	98:98	45	8	211.494
339006731	1	07:00	04:15	11:15	10:30	98:98	98:98	98:98	06:00	07:00	07:00	06:00	07:00	2	07:00	12:00	12:00	12:00	58:00	98:98	45	8	211.494
339006771	1	09:45	21:00	06:45	06:30	98:98	98:98	98:98	05:30	06:00	09:45	07:00	07:30	9	06:00	08:30	05:30	07:00	33:45	98:98	45	8	211.494
339006811	1	08:30	22:00	06:30	02:40	98:98	98:98	98:98	98:98	00:00	08:30	07:30	08:00	2	00:00	10:00	08:00	09:00	35:00	98:98	45	8	131.148
339006811	2	08:00	21:00	05:00	04:10	98:98	98:98	98:98	01:10	01:10	08:00	08:00	08:00	2	01:10	08:00	08:00	08:00	40:00	98:98	45	8	131.148
339006875	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
339006875	2	07:30	21:30	05:00	05:36	98:98	98:98	98:98	02:30	03:00	09:00	07:30	08:30	2	03:00	11:00	10:00	10:30	46:00	98:98	45	8	211.494
339006876	1	09:45	22:15	08:00	05:40	98:98	98:98	98:98	98:98	98:98	09:45	09:45	09:45	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	131.148
339006876	2	04:00	00:00	04:00	09:45	98:98	98:98	98:98	07:30	09:00	06:00	04:00	05:00	9	09:00	12:00	08:00	10:00	48:00	98:98	45	8	131.148
339006915	1	11:30	23:00	10:30	08:24	98:98	98:98	98:98	98:98	98:98	11:30	11:30	11:30	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
339006915	2	10:00	22:30	08:30	10:24	98:98	98:98	98:98	98:98	98:98	10:00	08:00	09:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
339006915	3	08:00	23:30	07:30	11:24	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
339006915	4	08:00	05:00	13:00	05:54	98:98	98:98	98:98	98:98	00:00	99:99	99:99	08:00	1	00:00	10:00	08:00	09:00	44:00	98:98	45	8	211.494
339006915	5	08:30	23:30	08:00	10:54	98:98	98:98	98:98	98:98	00:00	08:30	08:30	08:30	2	00:00	10:00	08:00	08:00	40:00	98:98	45	8	211.494
339006915	6	08:00	23:30	07:30	11:24	98:98	98:98	98:98	98:98	00:00	08:30	08:00	08:30	2	00:00	08:00	08:00	08:00	40:00	98:98	45	8	211.494
339006915	7	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	211.494
339006915	8	10:30	23:00	09:30	09:24	98:98	98:98	98:98	08:15	08:45	12:00	08:00	10:00	2	08:45	11:30	04:00	10:30	56:15	98:98	45	8	211.494
339006935	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	131.148
339006935	2	05:45	09:15	15:00	05:07	98:98	98:98	98:98	03:00	04:00	13:00	10:00	10:00	2	04:00	10:45	06:30	08:00	56:30	98:98	45	8	131.148
339006971	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	60.692
339006971	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	2	01:00	13:00	08:00	12:00	60:00	18:00	45	8	60.692
339007031	1	07:00	22:00	05:00	07:30	98:98	98:98	98:98	06:00	98:98	10:00	07:00	08:30	9	98:98	98:98	98:98	98:98	98:98	98:98	45	8	131.148
339007031	2	12:00	21:00	09:00	03:30	98:98	98:98	98:98	01:00	01:30	12:00	08:00	11:00	2	01:30	10:00	07:00	08:30	50:00	98:98	45	8	131.148
340006566	1	12:30	21:30	10:00	02:25	98:98	98:98	98:98	98:98	98:98	12:30	02:00	06:00	2	98:98	98:98	98:98	98:98	98:98	98:98	48	9	426.863
340006566	2	06:30	23:00	05:30	08:55	98:98	98:98	98:98	98:98	98:98	08:00	07:00	07:30	2	99:99	09:00	06:00	08:00	40:00	98:98	48	9	426.863
340006566	3	10:00	20:00	06:00	08:25	98:98	98:98	98:98	03:30	06:30	10:00	07:00	08:00	2	06:30	14:30	99:99	12:00	50:00	98:98	48	9	426.863
340006651	1	10:30	21:30	08:00	06:32	98:98	98:98	98:98	98:98	98:98	10:30	08:00	09:15	2	98:98	98:98	98:98	98:98	98:98	98:98	48	9	197.543
340006651	2	06:45	16:30	23:15	15:00	98:98	98:98	98:98	98:98	98:98	10:00	04:00	06:00	2	08:00	12:00	08:00	10:00	54:00	14:00	48	9	197.543
340006651	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	09:30	10:45	09:30	09:40	46:30	98:98	48	9	197.543
340006666	1	10:00	22:30	08:30	01:40	98:98	98:98	98:98	98:98	98:98	07:00	06:00	06:00	2	00:00	12:00	08:00	08:00	99:99	98:98	48	9	426.863
340006666	2	07:30	00:00	07:30	02:40	98:98	98:98	98:98	00:40	00:40	12:00	10:00	11:00	2	00:40	08:00	00:00	99:99	08:00	98:98	48	9	426.863
340006666	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	48	9	426.863
340006826	1	03:00	21:00	00:00	02:30	11:00	19:00	06:00	13:00	13:00	08:00	03:00	06:00	2	02:00	13:00	12:00	12:30	55:00	98:98	48	9	426.863
340006946	1	07:45	23:00	06:45	09:01	98:98	98:98	98:98	98:98	98:98	08:00	03:00	06:00	2	00:00	17:00	07:00	10:00	61:00	98:98	48	9	688.372
340006946	2	11:30	20:00	07:30	08:16	98:98	98:98	98:98	03:15	03:30	10:00	10:00	10:00	2	03:30	10:00	03:00	09:00	22:30	98:98	48	9	688.372
340007050	1	07:30	21:30	05:00	10:30	98:98	98:98	98:98	05:00	06:30	09:00	04:00	08:00	2	06:30	10:00	03:00	09:00	99:99	98:98	48	9	688.372
340007111	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	08:00	2	08:00	08:00	08:00	08:00	99:99	98:98	48	9	197.543
340007111	2	10:30	22:00	08:30	05:45	98:98	98:98	98:98	98:98	98:98	10:30	08:00	08:00	2	99:99	12:00	08:00	08:00	99:99	98:98	48	9	197.543
340007111	3	12:30	17:00	05:30	08:45	98:98	98:98	98:98	08:15	08:15	08:00	07:00	08:00	2	08:15	08:00	06:00	08:00	14:00	98:98	48	9	197.543
340007111	4	06:00	22:30	04:30	09:45	98:98	98:98	98:98	08:15	08:15	08:00	06:00	08:00	2	08:15	10:45	05:30	08:00	16:15	98:98	48	9	197.543
341000001	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	49	7	50.061
341000001	2	06:30	22:30	05:00	07:15	98:98	98:98	98:98	98:98	98:98	08:00	06:30	07:00	2	00:00	00:00	00:00	00:00	00:00	98:98	49	7	50.061
341000001	3	08:00	21:00	05:00	07:15	98:98	98:98	98:98	03:15	06:15	08:00	04:00	08:00	2	06:15	14:30	09:00	11:45	53:30	98:98	49	7	50.061
341000021	1	07:00	22:00	05:00	00:45	98:98	98:98	98:98	98:98	98:98	07:00	06:00	07:00	2	00:00	08:00	07:00	07:30	45:00	98:98	49	7	50.061
341000021	2	06:30	20:00	02:30	03:15	98:98	98:98	98:98	00:15	01:05	07:00	05:00	06:00	2	01:05	12:15	10:15	11:00	55:30	98:98	49	7	50.061
341006428	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	49	7	50.061
341006428	2	08:00	21:00	05:00	01:00	98:98	98:98	98:98	00:05	00:20	10:00	08:00	08:00	2	00:20	11:00	10:30	11:00	55:00	98:98	49	7	50.061
342006370	1	10:00	21:30	07:30	07:14	98:98	98:98	98:98	98:98	98:98	10:00	07:00	07:30	2	00:00	10:00	09:00	10:00	53:00	98:98	73	5	60.371
342006370	2	08:00	21:00	05:00	09:44	98:98	98:98	98:98	99:99	99:99	99:99	99:99	99:99	9	08:00	99:99	99:99	99:99	99:99	99:99	73	5	60.371
342006545	1	08:00	21:30	05:30	01:54	98:98	98:98	98:98	98:98	98:98	09:00	06:00	08:00	2	00:00	13:00	08:00	09:00	40:00	98:98	73	5	356.366
342006545	2	08:30	22:00	06:30	00:54	98:98	98:98	98:98	98:98	98:98	10:00	08:00	09:00	2	00:00	10:00	99:99	08:00	50:00	98:98	73	5	356.366
342006545	3	08:30	21:30	06:00	01:54	98:98	98:98	98:98	98:98	98:98	08:00	06:00	07:00	2	00:00	08:00	07:00	08:00	40:00	98:98	73	5	356.366
342006545	4	07:20	23:00	06:20	01:04	98:98	98:98	98:98	98:98	98:98	07:00	05:00	06:00	2	00:00	12:00	08:00	08:00	44:00	98:98	73	5	356.366
342006545	5	09:00	21:00	06:00	01:24	98:98	98:98	98:98	98:98	98:98	12:00	07:00	07:00	2	00:00	08:00	07:00	08:00	40:00	98:98	73	5	356.366
342006545	6	08:00	21:00	05:00	02:24	98:98	98:98	98:98	01:30	01:30	05:00	04:00	04:00	2	01:30	09:30	09:30	09:30	47:00	98:98	73	5	356.366
342006565	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	73	5	60.371
342006565	2	08:15	14:00	22:15	03:16	98:98	98:98	98:98	03:00	03:00	08:15	08:00	08:00	1	14:00	12:15	09:00	11:00	39:00	98:98	73	5	60.371
342006605	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	73	5	195.635
342006605	2	08:30	08:30	17:00	10:45	98:98	98:98	98:98	07:00	08:00	08:30	06:00	07:00	2	15:00	11:00	10:00	11:00	48:00	98:98	73	5	195.635
342006805	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	73	5	60.371
343007095	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	07:00	9	99:99	99:99	99:99	08:00	99:99	98:98	72	4	58.657
343007095	2	08:30	20:00	04:30	04:56	98:98	98:98	98:98	02:24	02:24	09:00	08:00	08:30	2	02:24	09:00	07:00	08:00	40:00	98:98	72	4	58.657
344006655	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	00:05	99:99	99:99	99:99	99:99	99:99	72	4	32.201
344006775	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	2	99:99	99:99	99:99	99:99	99:99	99:99	72	4	9.937
344006835	1	08:00	22:00	06:00	08:00	98:98	98:98	98:98	01:30	02:00	12:30	05:00	08:00	2	02:00	09:00	02:00	08:00	40:00	98:98	72	4	58.657
