CaseID	VehicleNumber	Axle	BrakeType	BRAPosition	ABSInstalled	ABSFunctional	AdjustorType	ChamberSize	ChamberType	StrokeType	LeftLength	RightLength	PSU	PSUStrata	RATWeight
814000381	2	2	1	1	0	99	2	20.56	14	2	4.12	4.12	49	7	23.167
814000381	2	3	1	1	1	99	2	20.56	14	2	4.12	4.44	49	7	23.167
814000381	2	4	1	2	0	99	2	20.56	14	2	4.12	4.12	49	7	23.167
814000381	2	5	1	2	0	99	2	20.56	14	2	4.12	4.12	49	7	23.167
814000401	2	1	1	1	1	99	2	17.22	12	2	2.86	3.17	49	7	80.73
814000401	2	2	1	1	0	99	2	20.56	14	2	3.81	3.81	49	7	80.73
814000401	2	3	1	1	1	99	2	20.56	14	2	9994	3.17	49	7	80.73
814003448	1	1	1	1	1	1	2	17.22	12	2	4.45	3.49	49	7	0
814003448	1	2	1	1	0	99	2	20.55	14	2	4.45	4.76	49	7	0
814003448	1	3	1	1	0	99	2	20.55	14	2	1.27	1.59	49	7	0
814003448	1	4	1	2	0	99	2	20.55	14	2	3.51	9992	49	7	0
814003448	1	5	1	2	0	99	2	20.55	14	2	4.45	4.45	49	7	0
814003494	3	1	1	1	0	0	1	17.22	12	2	3.18	2.54	49	7	50.061
814003494	3	2	1	1	0	0	1	20.55	14	2	2.54	2.54	49	7	50.061
814003494	3	3	1	1	0	0	1	20.55	14	2	2.54	2.54	49	7	50.061
814003494	3	4	1	2	0	0	1	20.55	14	2	1.91	.64	49	7	50.061
814003494	3	5	1	2	0	0	1	20.55	14	2	2.54	2.54	49	7	50.061
814003548	1	1	1	1	1	99	2	17.22	12	2	9999	9999	49	7	50.061
814003548	1	2	1	1	0	99	2	20.55	14	2	9999	9999	49	7	50.061
814003548	1	3	1	1	1	1	2	20.55	14	1	4.76	4.78	49	7	50.061
814003548	1	4	1	2	0	99	1	20.55	14	2	9999	4.45	49	7	50.061
814003548	1	5	1	2	0	99	1	20.55	14	2	4.78	4.45	49	7	50.061
814003574	4	1	1	1	0	0	1	16.19	11	2	3.51	3.81	49	7	50.061
814003574	4	2	1	1	0	0	1	20.55	14	2	4.45	4.45	49	7	50.061
814003574	4	3	1	1	0	0	1	20.55	14	2	5.08	6.99	49	7	50.061
814003574	4	4	1	2	0	0	1	20.55	14	2	3.81	4.45	49	7	50.061
814003574	4	5	1	2	0	0	1	20.55	14	2	9994	4.45	49	7	50.061
814003588	2	1	1	1	1	1	2	17.2	12	2	3.49	3.18	49	7	50.061
814003588	2	2	1	1	1	1	2	20.6	14	2	4.45	4.45	49	7	50.061
814003588	2	3	1	1	1	1	2	20.6	14	2	4.4	4.4	49	7	50.061
814003588	2	4	1	2	1	1	2	20.6	14	2	3.18	3.18	49	7	50.061
814003588	2	5	1	2	1	1	2	20.6	14	2	2.54	2.5	49	7	50.061
814003608	2	1	1	1	0	0	2	17.22	12	2	3.18	2.86	49	7	50.061
814003608	2	2	1	1	1	1	2	20.56	14	2	5.08	4.45	49	7	50.061
814003608	2	3	1	1	0	0	2	20.56	14	2	4.45	5.4	49	7	50.061
814003608	2	4	1	2	1	1	2	20.56	14	2	2.54	3.8	49	7	50.061
814003608	2	5	1	2	1	1	2	20.56	14	2	2.54	4.45	49	7	50.061
814003608	3	1	1	1	1	1	2	17.22	12	2	2.54	3.81	49	7	50.061
814003608	3	2	1	1	1	1	2	20.56	14	2	3.2	2.5	49	7	50.061
814003608	3	3	1	1	1	1	2	20.56	14	2	3.81	3.8	49	7	50.061
814003608	3	4	1	2	0	0	2	20.56	14	2	4.4	3.8	49	7	50.061
814003608	3	5	1	2	0	0	1	20.56	14	2	3.81	3.81	49	7	50.061
814003648	2	1	1	1	1	99	1	17.22	12	2	3.18	6.35	49	7	50.061
814003648	2	2	1	1	1	99	1	20.56	14	2	3.81	4.45	49	7	50.061
814003648	2	3	1	1	1	99	1	20.56	14	2	5.08	4.45	49	7	50.061
814003648	2	4	1	2	1	99	1	20.56	14	2	4.45	3.18	49	7	50.061
814003648	2	5	1	2	1	99	1	20.56	14	2	5.08	5.08	49	7	50.061
814003708	2	1	1	1	1	99	1	17.22	12	2	.64	3.17	49	7	50.061
814003708	2	2	1	1	1	99	1	20.56	14	2	.32	.32	49	7	50.061
814003708	2	3	1	1	1	99	1	20.56	14	2	5.71	4.44	49	7	50.061
814003708	2	4	1	2	1	99	1	20.56	14	2	4.44	2.54	49	7	50.061
814003708	2	5	1	2	1	99	1	20.56	14	2	3.49	3.81	49	7	50.061
814003908	2	1	1	1	1	99	2	17.22	12	2	2.54	2.54	49	7	50.061
814003908	2	2	1	1	0	99	2	20.56	14	2	3.17	3.49	49	7	50.061
814003908	2	3	1	1	1	99	2	20.56	14	2	3.17	3.49	49	7	50.061
814003908	2	4	1	2	0	99	1	20.56	14	2	3.17	3.49	49	7	50.061
814003908	2	5	1	2	0	99	1	20.56	14	2	4.12	4.44	49	7	50.061
814004493	2	1	1	1	0	99	2	17.22	12	2	5.55	4.13	49	7	50.061
814004493	2	2	1	1	0	99	2	20.56	14	2	5.08	4.76	49	7	50.061
814004493	2	3	1	1	0	99	2	20.56	14	2	4.12	4.45	49	7	50.061
814004493	2	4	1	2	1	99	2	20.56	14	2	4.12	3.81	49	7	50.061
814004493	2	5	1	2	1	99	2	20.56	14	2	3.81	3.17	49	7	50.061
814004494	2	1	2	1	99	99	99	8887	19	9	8887	8887	49	7	50.061
814004494	2	2	2	1	99	99	99	8887	19	9	8887	8887	49	7	50.061
814005052	2	1	1	1	1	99	2	18.34	13	2	3.49	3.81	49	7	80.73
814005052	2	2	1	1	0	0	2	20.56	14	2	3.81	4.44	49	7	80.73
814005052	2	3	1	1	1	99	2	20.56	14	2	3.49	3.81	49	7	80.73
814005052	2	4	1	2	0	0	2	20.56	14	2	4.76	4.76	49	7	80.73
814005052	2	5	1	2	0	0	2	20.56	14	2	5.08	4.44	49	7	80.73
815003535	2	1	1	1	0	0	2	17.22	12	2	3.49	3.49	72	4	0
815003535	2	2	1	1	0	0	2	20.56	14	2	3.18	2.54	72	4	0
815003535	2	3	1	1	0	0	2	18.34	13	2	2.22	2.54	72	4	0
815003535	2	4	1	2	0	0	2	20.56	14	2	2.54	2.54	72	4	0
815003535	2	5	1	2	0	0	2	20.56	14	2	2.54	2.54	72	4	0
815003673	2	1	1	1	0	0	1	17.22	12	2	5.39	3.17	72	4	0
815003673	2	2	1	1	0	0	1	18.34	13	2	3.49	.32	72	4	0
815003673	2	3	1	1	0	0	1	18.34	13	2	5.71	5.71	72	4	0
815003673	2	4	1	2	0	0	1	20.56	14	2	5.08	4.76	72	4	0
815003753	2	1	1	1	0	0	99	9994	99	3	3.18	3.2	72	4	0
815003753	2	2	1	1	0	0	99	9994	99	3	3.81	3.8	72	4	0
815003753	2	3	1	1	0	0	99	9994	99	3	4.45	5.08	72	4	0
815003753	2	4	1	2	0	0	99	9994	99	3	5.4	7.94	72	4	0
815003753	2	5	1	2	0	0	99	9994	99	3	6.99	5.4	72	4	0
815003754	2	1	1	1	1	1	2	9994	99	3	9994	9994	72	4	0
815003754	2	2	1	1	1	1	2	9994	99	3	9994	9994	72	4	0
815003754	2	3	1	1	1	1	2	9994	99	3	9994	9994	72	4	0
815003754	2	4	1	2	1	1	2	9994	99	3	9994	9994	72	4	0
815003754	2	5	1	2	1	1	2	9994	99	3	9994	9994	72	4	0
815003755	1	1	1	1	1	1	99	9999	99	9	9999	9999	72	4	0
815003755	1	2	1	1	99	99	99	9999	99	9	9999	9999	72	4	0
815003755	1	3	1	1	99	99	99	9999	99	9	9999	9999	72	4	0
815003755	1	4	1	2	99	99	99	9999	99	9	9999	9999	72	4	0
815003755	1	5	1	2	99	99	99	9999	99	9	9999	9999	72	4	0
815003755	2	1	1	1	1	1	2	9994	99	3	9994	9994	72	4	0
815003755	2	2	1	1	1	1	2	9994	99	3	9994	9994	72	4	0
815003755	2	3	1	1	1	1	2	9994	99	3	9994	9994	72	4	0
815003755	2	4	1	2	1	1	2	9994	99	3	9994	9994	72	4	0
815003755	2	5	1	2	1	1	2	9994	99	3	9994	9994	72	4	0
815003756	4	1	1	1	1	99	2	9999	99	9	3.17	3.81	72	4	0
815003756	4	2	1	1	1	99	2	9999	99	9	3.81	3.81	72	4	0
815003756	4	3	1	1	1	99	2	9999	99	9	5.71	5.71	72	4	0
815003756	4	4	1	2	1	99	2	9999	99	9	3.81	3.17	72	4	0
815003756	4	5	1	2	1	99	2	9999	99	9	3.81	3.81	72	4	0
815003795	2	1	1	1	0	0	99	9994	99	3	9999	9999	72	4	0
815003795	2	2	1	1	0	0	99	9994	99	3	9999	9999	72	4	0
815003795	2	3	1	1	0	0	99	9994	99	3	9999	9999	72	4	0
815003795	2	4	1	2	99	99	99	9994	99	3	9999	9999	72	4	0
815003795	2	5	1	2	99	99	99	9994	99	3	9999	9999	72	4	0
815003795	2	6	1	2	99	99	99	9994	99	3	9999	9999	72	4	0
815003795	3	1	1	1	1	1	99	9999	99	9	2.54	2.5	72	4	0
815003795	3	2	1	1	1	1	99	9999	99	9	2.5	2.5	72	4	0
815003795	3	3	1	1	1	1	99	9999	99	9	2.5	2.5	72	4	0
815003795	3	4	1	2	99	99	99	9999	99	9	.64	.6	72	4	0
815003795	3	5	1	2	99	99	99	9999	99	9	.32	1.91	72	4	0
815003795	4	1	1	1	1	1	99	9999	99	9	2.86	2.9	72	4	0
815003795	4	2	1	1	99	99	99	9999	99	9	3.18	3.2	72	4	0
815003795	4	3	1	1	99	99	99	9999	99	9	3.2	3.2	72	4	0
815003795	4	4	1	2	99	99	99	9999	99	9	3.81	1.59	72	4	0
815003795	4	5	1	2	99	99	99	9999	99	9	1.27	1.27	72	4	0
815003795	5	1	1	1	0	0	2	9999	99	9	2.54	2.5	72	4	0
815003795	5	2	1	1	0	0	2	9999	99	9	4.45	3.81	72	4	0
815003795	5	3	1	1	0	0	2	9999	99	9	3.8	3.8	72	4	0
815003795	5	4	1	2	0	0	99	9999	99	9	3.18	3.2	72	4	0
815003795	5	5	1	2	0	0	99	9999	99	9	3.2	3.2	72	4	0
815003857	5	1	1	1	0	99	99	9994	99	3	9994	9994	72	4	58.657
815003857	5	2	1	1	0	99	99	9994	99	3	9994	9994	72	4	58.657
815003857	5	3	1	1	0	99	99	9994	99	3	9994	9994	72	4	58.657
815003857	5	4	1	2	0	99	99	9994	99	3	9994	9994	72	4	58.657
815003857	5	5	1	2	0	99	99	9994	99	3	9994	9994	72	4	58.657
815004072	2	1	2	1	0	0	99	8887	19	3	8887	8887	72	4	58.657
815004072	2	2	2	1	0	0	99	8887	19	3	8887	8887	72	4	58.657
815004072	3	1	1	1	1	1	1	9999	99	9	2.86	2.86	72	4	58.657
815004072	3	2	1	1	1	1	1	9999	99	9	.95	.95	72	4	58.657
815004072	3	3	1	2	1	1	1	9999	99	9	3.49	3.49	72	4	58.657
815004072	3	4	1	2	1	1	1	9999	99	9	2.54	2.54	72	4	58.657
815004092	2	1	1	1	1	1	1	9999	99	9	12.9	11.29	72	4	0
815004092	2	2	1	1	1	1	1	9999	99	9	9.68	9.68	72	4	0
815004092	2	3	9	2	1	1	1	9999	34	9	8887	8887	72	4	0
815004092	2	4	9	3	1	1	1	9999	34	9	8887	8887	72	4	0
815004092	2	5	9	9	1	1	1	9999	34	9	8887	8887	72	4	0
815004096	2	1	2	1	0	0	1	8887	19	3	8887	8887	72	4	58.657
815004096	2	2	2	1	0	0	1	8887	19	3	8887	8887	72	4	58.657
815004096	2	3	2	1	0	0	1	8887	19	3	8887	8887	72	4	58.657
815004096	3	1	1	1	1	1	1	9994	99	3	9994	9994	72	4	58.657
815004096	3	2	1	1	1	1	1	9994	99	3	9994	9994	72	4	58.657
815004096	3	3	1	1	1	1	1	9994	99	3	9994	9994	72	4	58.657
815004096	3	4	1	2	1	1	1	9994	99	3	9994	9994	72	4	58.657
815004096	3	5	1	2	1	1	1	9994	99	3	9994	9994	72	4	58.657
815004097	2	1	1	1	1	1	99	9999	99	9	6.45	7.26	72	4	32.201
815004097	2	2	1	1	99	99	99	9999	99	9	8.07	8.07	72	4	32.201
815004097	2	3	1	1	99	99	99	9999	99	9	8.07	8.07	72	4	32.201
815004097	2	4	1	2	0	0	99	9999	99	9	3.23	11.29	72	4	32.201
815004097	2	5	1	2	0	0	99	9999	99	9	10.48	10.48	72	4	32.201
815004112	1	1	1	1	99	99	99	9994	99	3	9994	9994	72	4	58.657
815004112	1	2	1	1	99	99	99	9994	99	3	9994	9994	72	4	58.657
815004112	1	3	1	1	99	99	99	9994	99	3	9994	9994	72	4	58.657
815004212	5	1	1	1	99	99	99	9999	99	9	5.08	3.81	72	4	58.657
815004212	5	2	1	1	99	99	99	9999	99	9	1.9	2.54	72	4	58.657
815004212	5	3	1	1	99	99	99	9999	99	9	5.71	4.44	72	4	58.657
815004212	5	4	1	2	99	99	99	9999	99	9	5.08	3.81	72	4	58.657
815004212	5	5	1	2	99	99	99	9999	99	9	3.81	3.17	72	4	58.657
815004232	2	1	1	1	1	99	99	9999	99	9	9999	9999	72	4	58.657
815004232	2	2	1	1	99	99	99	9999	99	9	9999	9999	72	4	58.657
815004232	2	3	1	1	99	99	99	9999	99	9	9999	9999	72	4	58.657
815004232	2	4	1	2	99	99	99	9999	99	9	9999	9999	72	4	58.657
815004232	2	5	1	2	99	99	99	9999	99	9	9999	9999	72	4	58.657
815004252	1	1	1	1	99	99	1	9994	99	3	9994	9994	72	4	58.657
815004252	1	2	1	1	99	99	1	9994	99	3	9994	9994	72	4	58.657
815004252	1	3	1	1	99	99	1	9994	99	3	9994	9994	72	4	58.657
815004252	1	4	1	2	99	99	1	9994	99	3	9994	9994	72	4	58.657
815004252	1	5	1	2	99	99	1	9994	99	3	9994	9994	72	4	58.657
815004252	2	1	1	1	99	99	2	9994	99	9	9994	9994	72	4	58.657
815004252	2	2	1	1	99	99	2	9994	99	9	9994	9994	72	4	58.657
815004252	2	3	1	1	99	99	2	9994	99	9	9994	9994	72	4	58.657
815004252	2	4	1	2	99	99	2	9994	99	9	9994	9994	72	4	58.657
815004252	2	5	1	2	99	99	2	9994	99	9	9994	9994	72	4	58.657
815004312	1	1	1	1	1	1	1	9999	99	9	3.49	4.45	72	4	58.657
815004312	1	2	1	1	99	99	99	9999	99	9	3.81	3.81	72	4	58.657
815004312	1	3	1	1	99	99	99	9999	99	9	4.13	4.45	72	4	58.657
815004312	1	4	1	2	1	99	99	9999	99	9	4.13	4.45	72	4	58.657
815004312	1	5	1	2	1	99	99	9999	99	9	4.45	1.75	72	4	58.657
815005812	2	1	1	1	1	99	99	18.34	13	2	4.44	3.81	72	4	58.657
815005812	2	2	1	1	99	99	99	20.56	14	2	4.44	4.76	72	4	58.657
815005812	2	3	1	1	1	99	99	20.56	14	2	4.44	3.17	72	4	58.657
815005812	2	4	1	2	99	99	99	20.56	14	2	2.54	1.9	72	4	58.657
815005812	2	5	1	2	99	99	99	20.56	14	2	2.54	2.54	72	4	58.657
815005813	1	1	1	1	0	0	99	9994	99	3	9999	9999	72	4	58.657
815005813	1	2	1	1	0	0	99	9994	99	3	9999	9999	72	4	58.657
815005813	1	3	1	1	0	0	99	9994	99	3	9999	9999	72	4	58.657
815005813	1	4	1	2	0	0	99	9994	99	3	9999	9999	72	4	58.657
815005813	1	5	1	2	0	0	99	9994	99	3	9999	9999	72	4	58.657
815005813	2	1	1	1	0	0	99	17.22	12	2	3.49	3.49	72	4	58.657
815005813	2	2	1	1	0	0	99	18.34	13	2	3.81	4.44	72	4	58.657
815005813	2	3	1	1	0	0	99	20.56	14	2	5.71	5.39	72	4	58.657
815005813	2	4	1	2	99	99	99	20.56	14	2	3.81	3.17	72	4	58.657
815005813	2	5	1	2	1	99	99	20.56	14	2	3.81	3.81	72	4	58.657
815005814	2	1	1	1	1	99	99	9999	99	9	3.81	3.17	72	4	58.657
815005814	2	2	1	1	99	99	99	9999	99	9	3.81	3.81	72	4	58.657
815005814	2	3	1	1	1	99	99	9999	99	9	3.81	3.81	72	4	58.657
815005814	2	4	1	2	99	99	99	9999	99	9	2.54	2.54	72	4	58.657
815005814	2	5	1	2	99	99	99	9999	99	9	2.54	3.81	72	4	58.657
815005912	1	1	1	1	0	0	99	9994	99	2	9999	9999	72	4	58.657
815005912	1	2	1	1	0	0	99	20.56	14	2	5.08	4.44	72	4	58.657
815005912	1	3	1	1	0	0	99	20.56	14	2	6.03	6.98	72	4	58.657
815005912	1	4	1	2	0	0	99	20.56	14	2	4.76	5.71	72	4	58.657
815005912	1	5	1	2	0	0	99	20.56	14	2	6.35	4.12	72	4	58.657
815005912	2	1	1	1	1	99	99	9994	99	3	9994	9994	72	4	58.657
815005912	2	2	1	1	99	99	99	9994	99	3	9994	9994	72	4	58.657
815005912	2	3	1	1	1	99	99	9994	99	3	9994	9994	72	4	58.657
815005912	2	4	1	2	99	99	99	9994	99	3	9994	9994	72	4	58.657
815005912	2	5	1	2	99	99	99	9994	99	3	9994	9994	72	4	58.657
815005912	3	1	1	1	1	99	99	9999	99	3	9994	9994	72	4	58.657
815005912	3	2	1	1	99	99	99	9999	99	3	9994	9994	72	4	58.657
815005912	3	3	1	1	1	99	99	9999	99	3	9994	9994	72	4	58.657
815005912	3	4	1	2	0	0	99	9999	99	3	9994	9994	72	4	58.657
815005912	3	5	1	2	0	0	99	9999	99	3	9994	9994	72	4	58.657
815005992	2	1	1	1	0	0	99	16.19	11	2	1.9	3.17	72	4	58.657
815005992	2	2	1	1	0	0	99	18.34	13	2	1.9	3.17	72	4	58.657
815005992	3	1	2	1	1	99	99	8887	99	3	8887	8887	72	4	58.657
815005992	3	2	2	1	1	99	99	8887	99	3	8887	8887	72	4	58.657
815006052	2	1	1	1	0	0	99	17.22	12	3	9994	9994	72	4	9.937
815006052	2	2	1	1	0	0	99	18.34	13	3	9994	9994	72	4	9.937
815006052	2	3	1	1	0	0	99	18.34	13	3	9994	9994	72	4	9.937
815006052	2	4	1	2	0	0	99	20.56	14	3	9994	9994	72	4	9.937
815006052	2	5	1	2	0	0	99	20.56	14	3	9994	9994	72	4	9.937
815006052	3	1	1	1	99	99	2	16.19	11	2	3.81	4.12	72	4	9.937
815006052	3	2	1	1	99	99	2	18.34	13	2	3.81	.13	72	4	9.937
815006052	3	3	1	1	99	99	2	20.56	14	2	9992	9992	72	4	9.937
815006052	3	4	1	2	0	0	99	20.56	14	2	.95	1.27	72	4	9.937
815006052	3	5	1	2	0	0	99	20.56	14	2	3.81	3.8	72	4	9.937
815006256	2	1	1	1	1	99	2	9999	99	9	9999	2.54	72	4	9.937
815006256	2	2	1	1	1	99	2	9999	99	9	1.91	3.18	72	4	9.937
815006256	2	3	1	1	1	99	2	9999	99	9	2.54	2.54	72	4	9.937
815006256	2	4	1	2	99	99	2	9999	99	9	3.18	2.54	72	4	9.937
815006256	2	5	1	2	99	99	2	9999	99	9	3.18	3.81	72	4	9.937
815006294	2	1	2	1	99	99	2	8887	19	3	8887	8887	72	4	58.657
815006294	2	2	2	1	99	99	2	8887	19	3	8887	8887	72	4	58.657
815006352	3	1	1	1	1	99	2	18.34	13	2	5.08	5.08	72	4	58.657
815006352	3	2	1	1	99	99	2	20.56	14	2	9999	9999	72	4	58.657
815006352	3	3	1	1	1	99	2	20.56	14	2	2.86	3.18	72	4	58.657
815006352	3	4	1	2	99	99	2	20.56	14	2	2.86	3.18	72	4	58.657
815006352	3	5	1	2	1	99	2	20.56	14	2	3.81	6.67	72	4	58.657
816000021	3	1	1	1	1	1	2	17.2	21	1	9994	3.81	73	5	60.371
816000021	3	2	1	1	1	1	2	20.6	24	1	3.81	3.49	73	5	60.371
816000021	3	3	1	1	1	1	2	20.6	24	1	5.08	4.76	73	5	60.371
816000021	3	4	1	9	1	1	2	20.6	14	2	3.18	2.86	73	5	60.371
816000021	3	5	1	9	1	1	2	20.6	14	2	9994	3.18	73	5	60.371
816000021	4	1	1	1	1	1	2	17.2	12	2	3.81	3.81	73	5	60.371
816000021	4	2	1	1	1	1	2	20.6	14	2	3.81	5.08	73	5	60.371
816000021	4	3	1	1	1	1	2	20.6	14	2	4.76	4.76	73	5	60.371
816000021	4	4	1	2	1	1	2	20.6	14	2	4.45	4.45	73	5	60.371
816000021	4	5	1	2	1	1	2	20.6	14	2	3.81	3.81	73	5	60.371
816000021	5	1	1	1	1	1	2	17.2	12	2	3.49	3.49	73	5	60.371
816000021	5	2	1	1	1	1	2	20.6	14	2	4.45	3.49	73	5	60.371
816000021	5	3	1	1	1	1	2	20.6	14	2	3.18	3.49	73	5	60.371
816000021	5	4	1	2	1	1	2	20.6	14	2	3.18	3.18	73	5	60.371
816000021	5	5	1	2	1	1	2	20.6	14	2	3.18	3.18	73	5	60.371
816000021	6	1	1	9	1	1	2	17.2	12	2	3.18	3.81	73	5	60.371
816000021	6	2	1	9	1	1	2	20.6	14	2	4.13	4.45	73	5	60.371
816000021	6	3	1	9	1	1	2	20.6	14	2	4.45	4.45	73	5	60.371
816000021	6	4	1	9	1	1	2	20.6	14	2	3.81	4.13	73	5	60.371
816000021	6	5	1	9	1	1	2	20.6	14	2	3.81	4.13	73	5	60.371
816003502	2	1	1	1	0	0	1	9999	12	2	3.49	3.17	73	5	0
816003502	2	2	1	1	0	0	1	9999	14	2	4.44	4.12	73	5	0
816003502	2	3	1	1	0	0	1	9999	14	2	5.08	4.44	73	5	0
816003502	2	4	1	2	0	0	1	9999	14	2	9992	9992	73	5	0
816003502	2	5	1	2	0	0	1	9999	14	2	9992	9992	73	5	0
816003625	2	1	1	1	99	99	99	17.22	12	2	9999	9999	73	5	0
816003625	2	2	1	1	99	99	99	20.56	14	2	9999	9999	73	5	0
816003625	2	3	1	1	99	99	99	20.56	14	2	9999	9999	73	5	0
816003625	2	4	1	2	99	99	99	20.56	14	2	9999	9999	73	5	0
816003625	2	5	1	2	99	99	99	20.56	14	2	9999	9999	73	5	0
816003626	2	1	1	1	1	99	1	9999	10	2	4.76	4.12	73	5	0
816003626	2	2	1	1	1	99	1	9999	14	2	7.3	6.66	73	5	0
816003626	2	3	1	1	1	99	1	9999	14	2	4.76	4.44	73	5	0
816003626	2	4	1	2	1	99	1	9999	14	2	3.17	2.86	73	5	0
816003626	2	5	1	2	1	99	1	9999	14	2	3.17	3.38	73	5	0
816003661	2	1	1	1	0	0	2	9999	12	2	3.49	3.17	73	5	0
816003661	2	2	1	1	0	0	2	9999	14	2	4.76	4.12	73	5	0
816003661	2	3	1	1	0	0	2	9999	14	2	4.44	4.76	73	5	0
816003661	2	4	1	2	0	0	2	9999	14	2	5.08	4.76	73	5	0
816003661	2	5	1	2	0	0	2	9999	14	2	3.81	4.12	73	5	0
816003745	1	1	1	1	99	99	1	17.22	12	2	9992	4.44	73	5	195.635
816003745	1	2	1	1	99	99	1	20.56	14	2	9992	2.86	73	5	195.635
816003745	1	3	1	1	99	99	1	20.56	14	2	4.76	4.13	73	5	195.635
816003745	1	4	1	2	1	99	1	20.56	14	2	.48	2.86	73	5	195.635
816003745	1	5	1	2	1	99	1	20.56	14	2	3.17	3.81	73	5	195.635
816003745	2	1	1	1	0	0	1	17.22	12	2	5.71	3.17	73	5	195.635
816003745	2	2	1	1	0	0	1	20.56	14	2	3.17	5.39	73	5	195.635
816003745	2	3	1	1	0	0	1	20.56	14	2	3.17	2.86	73	5	195.635
816003745	2	4	1	9	0	0	1	20.56	14	2	3.17	4.12	73	5	195.635
816003745	2	5	1	9	0	0	1	20.56	14	2	3.81	3.81	73	5	195.635
816003785	2	1	2	1	1	1	99	8887	19	3	8887	8887	73	5	195.635
816003785	2	2	2	1	1	1	99	8887	19	3	8887	8887	73	5	195.635
816003801	1	1	1	1	0	0	2	9999	12	2	3.49	2.86	73	5	195.635
816003801	1	2	1	1	0	0	2	9999	14	2	3.49	3.49	73	5	195.635
816003801	1	3	1	1	0	0	2	9999	14	2	3.81	3.17	73	5	195.635
816003801	1	4	1	2	0	0	2	9999	14	2	2.54	3.17	73	5	195.635
816003801	1	5	1	2	0	0	2	9999	14	2	3.17	3.17	73	5	195.635
816003841	4	1	1	9	0	0	1	17.22	12	2	4.76	5.92	73	5	60.371
816003841	4	2	1	9	0	0	1	20.56	14	2	6.03	5.72	73	5	60.371
816003841	4	3	1	9	0	0	1	20.56	14	2	5.72	6.03	73	5	60.371
816003841	4	4	1	9	0	0	1	20.56	14	2	2.22	3.49	73	5	60.371
816003841	4	5	1	9	0	0	1	20.56	14	2	3.81	3.49	73	5	60.371
816003941	2	1	1	2	1	1	2	17.22	12	2	3.49	3.17	73	5	356.366
816003941	2	2	1	2	99	99	2	20.56	14	2	4.44	4.12	73	5	356.366
816003941	2	3	1	9	1	1	2	20.56	14	2	3.81	4.44	73	5	356.366
816003941	2	4	1	9	0	0	1	20.56	14	2	4.76	5.08	73	5	356.366
816003941	2	5	1	9	0	0	1	20.56	14	2	5.08	5.39	73	5	356.366
816003941	3	1	1	1	0	0	1	14.45	10	2	3.81	3.17	73	5	356.366
816003941	3	2	1	1	0	0	1	20.56	14	2	2.54	2.54	73	5	356.366
816003941	3	3	1	1	0	0	1	20.56	14	2	2.86	3.49	73	5	356.366
816003941	3	4	1	2	1	1	2	20.56	24	1	2.86	2.86	73	5	356.366
816003941	3	5	1	2	1	1	2	20.56	24	1	2.86	2.86	73	5	356.366
816004021	1	1	2	1	0	0	99	8887	19	3	8887	8887	73	5	60.371
816004021	1	2	2	1	0	0	99	8887	19	3	8887	8887	73	5	60.371
816004021	2	1	1	2	99	99	2	9999	99	9	9999	9999	73	5	60.371
816004021	2	2	1	2	99	99	2	9999	99	9	9999	9999	73	5	60.371
816004021	2	3	1	9	99	99	2	9999	99	9	9999	9999	73	5	60.371
816004021	2	4	1	9	99	99	99	9999	99	9	9999	9999	73	5	60.371
816004021	2	5	1	9	99	99	99	9999	99	9	9999	9999	73	5	60.371
816004041	1	1	1	1	0	0	1	17.22	12	2	2.89	3.38	73	5	356.366
816004041	1	2	1	1	0	0	1	20.56	14	2	3.81	4.14	73	5	356.366
816004041	1	3	1	1	0	0	1	20.56	14	2	4.14	4.44	73	5	356.366
816004041	1	4	1	2	0	0	1	20.56	14	2	3.81	3.17	73	5	356.366
816004041	1	5	1	2	0	0	1	20.56	14	2	3.49	3.81	73	5	356.366
816004201	1	1	1	2	0	0	1	17.22	12	2	2.86	2.54	73	5	356.366
816004201	1	2	1	2	0	0	1	20.56	14	2	4.12	3.81	73	5	356.366
816004201	1	3	1	9	0	0	1	20.56	14	2	5.39	5.08	73	5	356.366
816004201	1	4	1	9	0	0	1	20.56	14	2	3.81	3.81	73	5	356.366
816004201	1	5	1	9	0	0	1	20.56	14	2	3.81	3.49	73	5	356.366
816004261	1	1	1	1	0	0	2	17.22	12	2	3.81	4.44	73	5	356.366
816004261	1	2	1	1	0	0	1	20.56	14	2	4.12	2.22	73	5	356.366
816004261	1	3	1	1	0	0	1	20.56	14	2	3.81	2.54	73	5	356.366
816004261	1	4	1	2	1	99	1	20.56	14	2	2.54	2.86	73	5	356.366
816004261	1	5	1	2	1	99	1	20.56	14	2	2.54	2.22	73	5	356.366
816004281	2	1	1	9	1	1	2	17.22	12	2	2.22	2.86	73	5	195.635
816004281	2	2	1	9	1	1	1	20.56	14	2	3.17	.35	73	5	195.635
816004281	2	3	1	9	1	1	1	20.56	14	2	3.81	4.44	73	5	195.635
816004381	2	1	1	1	1	99	2	17.22	12	2	9994	9994	73	5	356.366
816004381	2	2	1	1	1	99	2	20.56	14	2	3.49	3.17	73	5	356.366
816004381	2	3	1	1	1	99	2	20.56	14	2	2.86	3.17	73	5	356.366
816004381	2	4	1	2	1	99	2	20.56	14	2	3.81	3.81	73	5	356.366
816004381	2	5	1	2	1	99	2	20.56	14	2	3.81	3.17	73	5	356.366
